# lon, lat, height_above_datum, mean_residual, num_observations
# Geodetic Datum --> Name: WGS_1984  Spheroid: WGS 84  Semi-major axis: 6378137  Semi-minor axis: 6356752.3142451793  Meridian: Greenwich at 0  Proj4 Str: +proj=longlat +datum=WGS84 +no_defs
-49.465092671285966, 69.031622709091749, 881.27310147313017, 0.020833846790954642, 2
-49.465120942864004, 69.031191102085984, 882.33284089834785, 0.05925266916040578, 3
-49.465148937338583, 69.030719178134078, 883.42238590996476, 0.18595666920305501, 4
-49.465106837607856, 69.031370021955311, 882.53209255250067, 0.10939038175923359, 3
-49.465164196389388, 69.03072456887385, 884.19721833774531, 0.22574913638254276, 4
-49.465133624735671, 69.031176105469811, 883.78041508908234, 0.028701648014796258, 3
-49.465119129681902, 69.031914109884553, 882.68229913518951, 0.070594869901689589, 2
-49.465089450553712, 69.03147371424086, 883.03046239368325, 0.023203852085441665, 2
-49.465091272761882, 69.031620802158741, 882.99459451578014, 0.071937144276785436, 2
-49.465117141033922, 69.031909717481227, 883.25749915740073, 0.049097628508624133, 2
-49.46511911919697, 69.031914873769992, 883.63257186400324, 0.059037207625461482, 2
-49.465086173571542, 69.031466690178888, 883.78601285544539, 0.0042645992498329868, 2
-49.465136429496262, 69.030903890210013, 885.44202741123354, 0.0051781584402585089, 2
-49.465140572680035, 69.031095909786131, 885.48604394285803, 0.067810426832481119, 2
-49.465107150636562, 69.031471315089306, 884.59473157179241, 0.15181088101557805, 2
-49.465112078555634, 69.031475474639151, 884.92627680685746, 0.11472097524409763, 3
-49.465123479281843, 69.031201301259472, 885.48796343669983, 0.07805348348827186, 3
-49.465127986779791, 69.031188919724357, 885.65844834005327, 0.059884088317113837, 3
-49.465118360159565, 69.031212812115641, 885.61767420472938, 0.068839025782380811, 3
-49.465159996250797, 69.03034477301172, 886.99736353113622, 0.028764418340587489, 3
-49.465111636512418, 69.031625911931229, 885.40531124558879, 0.0011095970708174447, 2
-49.465127746270845, 69.031845718922881, 886.72233990256177, 0.0042293267616931489, 2
-49.465090698714334, 69.03138626460273, 887.54762619364362, 0.044448751979462034, 2
-49.465089796231155, 69.031482033016275, 887.72831463526222, 0.0076457932642256306, 2
-49.465115656353774, 69.031187923711485, 889.91265928571499, 0.018824974332808751, 3
-49.465132032416093, 69.031084281959949, 890.26002983148794, 0.03484069743659024, 3
-49.465146300144461, 69.030245689080388, 890.99792107950077, 0.099482325997356236, 4
-49.465103404459512, 69.031480647989454, 889.5848815159012, 0.065769323520435949, 3
-49.465105918014324, 69.031486689939157, 889.88507180589465, 0.083233107261771508, 3
-49.46509816856878, 69.03137895982637, 890.18523033880956, 0.036340898442914799, 3
-49.465108021734473, 69.031214334246926, 890.6160986963547, 0.20600494446486869, 3
-49.465114342441616, 69.03120978585369, 891.05383030028895, 0.034070920084200727, 3
-49.465127222292075, 69.031847018368339, 890.56293238412206, 0.04626757841883733, 2
-49.465158237053096, 69.030369737370521, 892.67058993972171, 0.029346131236422903, 4
-49.46509878228904, 69.031288351825765, 891.29103058048122, 0.1084698537185952, 3
-49.465124517476056, 69.031212997583495, 891.84524648382239, 0.15089798779035088, 3
-49.465095069006153, 69.031281666640339, 891.97413534999475, 0.051132964042029223, 3
-49.465132693530265, 69.031591788709036, 892.32080734491956, 0.078248292122763519, 2
-49.465147588418546, 69.030253703161094, 894.62647182163755, 0.11275743755750479, 3
-49.465116622440441, 69.031195456805335, 893.84844215680766, 0.062332199410338129, 3
-49.465100704115422, 69.031384312384702, 893.60538235217825, 0.099109851606796959, 3
-49.46510097834885, 69.03137495412183, 893.93539605581361, 0.0078782735899245709, 2
-49.465111777942397, 69.031480088916595, 894.03760490432364, 0.076714815306209702, 3
-49.465104952704728, 69.031307556633422, 894.43244722063571, 0.11422442668295944, 3
-49.465145396902685, 69.030260586290055, 895.69963107993954, 0.1448614880729451, 5
-49.465129704346616, 69.030911925612529, 896.22126911287398, 0.037274967842151972, 3
-49.465122364884785, 69.03138566203441, 896.61949345737935, 0.043387749843015654, 2
-49.465127803256898, 69.031675930618903, 896.48509896264159, 0.048569896762001005, 2
-49.465108991974319, 69.031386717365081, 896.79823236384527, 0.10231712731111757, 3
-49.465173761073572, 69.029958454579003, 898.6811735324211, 0.024789340991772709, 2
-49.465109640781236, 69.031254583336619, 898.59646573511441, 0.062595943032124526, 3
-49.465123058674784, 69.0319276172564, 898.84179089708516, 0.17334438832522969, 2
-49.465129170373899, 69.030985494602646, 900.02159773273854, 0.055340462756157643, 2
-49.465134955515268, 69.030984587749984, 900.12457700589312, 0.057274527165634526, 3
-49.465154602633085, 69.030286335856943, 901.10035874010578, 0.079068587938941753, 5
-49.465143386603728, 69.030799487228094, 900.90265807287403, 0.099832096602863699, 3
-49.46508582061692, 69.03193440421569, 898.92616998489518, 0.057545080311152561, 2
-49.465150388989692, 69.030277582394575, 901.74136295543815, 0.099280765114472883, 5
-49.465150227845285, 69.030276691353478, 901.8002452199745, 0.09879621997653884, 5
-49.465139069382154, 69.031618641508643, 901.40610114825165, 0.00065895743531760114, 2
-49.465117964473606, 69.031209666941606, 901.63860326373367, 0.12861403929706386, 3
-49.465151931553187, 69.030296964470693, 903.06574465915571, 0.047511482266337522, 3
-49.465093697435563, 69.031994112594404, 900.79410817100302, 0.010802788227474771, 2
-49.465125745954104, 69.031205328908243, 902.33760266240381, 0.022198758064678664, 3
-49.465084172465403, 69.031974293654798, 900.72963436271823, 0.061819458622708531, 2
-49.465099781968739, 69.03121264521485, 902.10857259180636, 0.06240011184434277, 3
-49.465149276833252, 69.030287064485137, 903.32552686654742, 0.059432056191445558, 5
-49.465153182737005, 69.030272048140063, 903.94439385164048, 0.076565621183282945, 5
-49.465120961682409, 69.031308276708771, 903.16051017356347, 0.10330797400734405, 3
-49.465119809038931, 69.031238403008359, 903.18805637584046, 0.043360346257773928, 3
-49.465140773663805, 69.030418211347708, 903.90819389161186, 0.060734301453051295, 4
-49.465114128965631, 69.031278611142085, 903.30929827348325, 0.031462325239509238, 2
-49.465146446328191, 69.030300176975018, 904.18542284347018, 0.14174079692166591, 5
-49.465150201434419, 69.030291387983212, 904.531112867807, 0.13505464350118551, 5
-49.465142495555824, 69.030303093551737, 904.54279287477948, 0.11303180553373142, 5
-49.465103133707593, 69.031887527957849, 902.80059895136856, 0.014935699993073504, 2
-49.465159276569103, 69.030612288663875, 905.01394781031877, 0.043467655166864481, 3
-49.46513234575572, 69.031865348716664, 903.50686551853039, 0.012540643714865733, 2
-49.465145347063647, 69.030317048451096, 904.89683150185726, 0.089576147843980714, 3
-49.465142668488262, 69.030303082242995, 904.91307456928064, 0.044597178654746772, 5
-49.465124011195265, 69.031383065469598, 904.21393054718817, 0.043009407654572451, 3
-49.465145393337814, 69.030300158193583, 905.13737987939578, 0.18094096564627385, 5
-49.465102137666968, 69.031970054718343, 903.38055461446015, 0.036358374121075031, 2
-49.465145110331925, 69.030294475296969, 905.40031581576807, 0.069525607343141699, 5
-49.465157413006246, 69.030138296648801, 905.67444886098417, 0.062865568774823147, 5
-49.465117777389786, 69.031413172492393, 904.56258691543519, 0.11798074563342753, 3
-49.465154684480012, 69.030137858767858, 905.65694731727729, 0.18123225537098431, 4
-49.465121311577626, 69.031377230628536, 904.78057437294467, 0.053762273019153838, 3
-49.465150510824081, 69.030272712198325, 905.75384743838481, 0.062990047169586588, 5
-49.465142790882126, 69.030287624955974, 905.71446547443452, 0.10220323942122604, 4
-49.465138998551033, 69.030299921042101, 906.04258668949251, 0.15298017175149048, 4
-49.465158701025892, 69.030126409904597, 906.52587287031452, 0.12282993618629008, 5
-49.465161765751553, 69.030136050485311, 906.69573219583037, 0.12420255056098013, 5
-49.465127997178989, 69.031260743498848, 905.87717888439738, 0.046310011184884287, 3
-49.465152062195827, 69.030278804632246, 906.68324918796839, 0.078422514527847903, 5
-49.465144077028505, 69.0301224942868, 906.55621535071543, 0.14762609895763035, 2
-49.465130707536581, 69.030823117278771, 906.58501424280064, 0.11050998388954364, 2
-49.4651680430905, 69.029947705057523, 907.27338721555282, 0.14353981750203579, 4
-49.465105064749004, 69.031976707735808, 905.22270269651017, 0.037947004679249767, 2
-49.465135788401696, 69.031431935219857, 906.8539539386785, 0.099739578365901208, 3
-49.465142614868633, 69.030313431040014, 907.47511715289863, 0.030338114994837576, 4
-49.465144851257214, 69.030313466870155, 907.60436426530543, 0.083701601193076847, 5
-49.465102000826668, 69.031928861808396, 905.90970644355184, 0.034396604198313224, 2
-49.465142561809628, 69.03176288872524, 906.99526250754639, 0.062597612329022917, 2
-49.465143699569872, 69.030310820157425, 907.98779854988118, 0.085040312549690106, 5
-49.465105459698854, 69.031264446013083, 907.07267112858051, 0.15363587019388281, 2
-49.465147963454271, 69.03090981735663, 908.024918565245, 0.064845944424626059, 3
-49.465125869925835, 69.031769018487466, 906.97220224015985, 0.071608332433364313, 2
-49.465145211934498, 69.030304384349748, 908.21878646588073, 0.04542353089686766, 5
-49.465142730850403, 69.030299089053287, 908.88076546122409, 0.088012409355462284, 4
-49.465128679591857, 69.031243002782645, 908.43657470550011, 0.12540125515732992, 3
-49.465121547698047, 69.031845059749486, 907.86828174710411, 0.01183811798617756, 2
-49.465146936173582, 69.030305848441444, 909.43888011664649, 0.070577151840220426, 5
-49.465142465925261, 69.030304018464406, 909.3913151558703, 0.1377580952856427, 5
-49.465138584290493, 69.030404499922611, 910.09489706776242, 0.069476889139120118, 2
-49.465152183301093, 69.031406612754637, 909.97155482555672, 0.06964517493962695, 3
-49.465140891378866, 69.030759332153977, 910.33738632198822, 0.027950445573983095, 4
-49.465141453919948, 69.030303782928371, 910.5071890050616, 0.12268622280287902, 5
-49.465134218597164, 69.031025727315082, 910.27271021931824, 0.045540037460408418, 3
-49.465101641019714, 69.031929357354642, 908.90632249260557, 0.0056424742187809896, 2
-49.465139125218791, 69.031496783858884, 910.11121527859552, 0.020460699202903485, 2
-49.465105309930649, 69.031895404265356, 909.12501664550018, 0.012416147429606401, 2
-49.465122098459993, 69.031889028890163, 909.49564538811148, 0.015348372417399029, 2
-49.46515423362451, 69.030487200071505, 911.20346411867115, 0.13311125684284661, 4
-49.465151553614902, 69.030478494048467, 911.15780262999044, 0.065197985827300423, 4
-49.465110088425838, 69.032112844053444, 909.14130645592229, 0.035520294510456553, 2
-49.465154210037369, 69.030081602144961, 911.3738572581691, 0.069928511435531582, 5
-49.465124434171095, 69.031894139288241, 909.92192513121654, 0.0098643122248176958, 2
-49.465144888814983, 69.031412617190185, 911.02394127348441, 0.10701431696015795, 3
-49.465124403416361, 69.031894127656656, 910.02134461752246, 0.016318119516995466, 2
-49.465120744738869, 69.031927999728339, 910.00330154070036, 0.0032108503504825118, 2
-49.46515339295776, 69.030482800294791, 911.67522453815229, 0.013227759648179927, 2
-49.465149524144223, 69.030474535237389, 911.92552300611078, 0.046039205791300775, 4
-49.465134392564018, 69.030397356341453, 912.13072051971926, 0.046890420988814255, 4
-49.46516142182098, 69.030256239942702, 912.73195033403533, 0.13934638052048173, 4
-49.465157396594705, 69.031420173185154, 912.61925567745675, 0.073177522135661643, 3
-49.465131257129435, 69.030390990041184, 912.61173021366574, 0.19229739139344826, 3
-49.465092151316099, 69.031869347247834, 911.02112988115368, 0.054631039932530254, 2
-49.465148214904033, 69.030305190704269, 913.48153567647955, 0.10410093048691201, 5
-49.465142037701852, 69.030953494332792, 913.30298118222606, 0.08393808129688711, 3
-49.465131375876325, 69.030392859602557, 913.33435689701321, 0.11889537744949241, 2
-49.465141069462177, 69.031929908029781, 912.50700687143569, 0.012988119293856926, 2
-49.465154182109437, 69.030910566229764, 913.83819171327809, 0.04353173406856109, 3
-49.465139000576514, 69.031272890976496, 913.50365986196368, 0.058548337233908065, 3
-49.46514539272188, 69.030453940375779, 913.92355418748878, 0.065824771366139123, 2
-49.465117584360996, 69.031840249989088, 912.55962897609493, 0.058610267682532441, 2
-49.46514342858346, 69.030307590297369, 914.16295182861404, 0.13064717031828421, 5
-49.465131988708364, 69.031952516643173, 913.22614464858975, 0.005599448514578398, 2
-49.465133124793766, 69.03187281864659, 913.38644643676241, 0.058253790334242689, 2
-49.465137670637176, 69.031265225398457, 914.62221167456516, 0.034847632209168158, 2
-49.465134074348029, 69.030344888401828, 914.90396005039611, 0.030613153730691317, 4
-49.465117231148085, 69.031881666297465, 913.77948815489333, 0.074103677633161169, 2
-49.465127247464395, 69.030382305272852, 915.10525087968358, 0.056561200007510914, 3
-49.465156476192888, 69.031544682132903, 915.17288765963849, 0.027350360240553671, 2
-49.465127007930519, 69.031291471280682, 915.0192448844291, 0.08342384321867434, 3
-49.465133938683827, 69.03076471303622, 915.42828857473125, 0.068702178947347162, 4
-49.465163111411123, 69.030254422634798, 915.98273075795328, 0.11580358887134405, 5
-49.465159421906563, 69.03025135510822, 916.36499328829507, 0.19511241011282626, 4
-49.465149339913346, 69.031447918373672, 916.03496610292825, 0.044818803456377482, 3
-49.465128435895842, 69.031360339018164, 915.89735709124977, 0.030117732264827307, 3
-49.465168388645658, 69.030197369084064, 916.8266281928926, 0.086584957690623313, 2
-49.465136324329805, 69.030373100364898, 916.54729164392847, 0.060386395179877317, 4
-49.465135938169084, 69.030348948034813, 916.56578977343906, 0.060207418667795054, 4
-49.46513756784536, 69.031359952699461, 916.75909781811868, 0.11655475466379055, 3
-49.465147918219337, 69.0312317639969, 917.48146328793337, 0.07461401112496889, 3
-49.465175084893978, 69.030167935470047, 918.2034993949959, 0.032998743945640743, 5
-49.465163102788416, 69.030113520674163, 917.94376409081326, 0.19806624111397164, 5
-49.465131938747845, 69.031349423366876, 918.59072167600289, 0.046128835340563633, 3
-49.465134896594634, 69.030466307872643, 919.0404520981964, 0.11745281366709404, 3
-49.465154089024168, 69.031545244314415, 918.90790385664957, 0.090299026857062537, 2
-49.465123110374506, 69.030988873679007, 919.0334091134954, 0.066775217250442234, 3
-49.465130730173406, 69.030987956777338, 919.16166673668693, 0.017411568901904199, 2
-49.465151849994299, 69.030508444749159, 919.60789041911733, 0.075537423042821197, 2
-49.465139461224211, 69.031054631928285, 919.55700544336901, 0.14435994171083097, 3
-49.465136680979207, 69.031317910399792, 919.57221864791131, 0.057799598444587902, 3
-49.465129703113696, 69.030375300973631, 919.73977185487047, 0.17574641298417645, 4
-49.465150803800391, 69.032112660081054, 918.8489380618704, 0.04503760976945579, 2
-49.465171770498422, 69.030122971697523, 920.74436800647277, 0.15139805069236445, 2
-49.465157964219266, 69.032087164745946, 919.44988616853993, 0.0048365562811392929, 2
-49.465135947360167, 69.030403616366868, 920.55406419453232, 0.07956398346321171, 4
-49.465142098128375, 69.030328753329883, 920.67829590504982, 0.12509554577939877, 3
-49.465136264942373, 69.030341448951901, 920.59420746663307, 0.071277152490786949, 4
-49.46513371231962, 69.030724855146133, 920.85386893106931, 0.040060679711500666, 4
-49.465136714663295, 69.030401605814745, 921.09850998546676, 0.1170948791757332, 3
-49.465132792194844, 69.030412623903942, 921.2683989334314, 0.083582262497846685, 4
-49.465133005440904, 69.030316219562096, 921.40306426113432, 0.02633244343994506, 3
-49.465129785937052, 69.030408207780084, 921.66949801780197, 0.04729189224750735, 2
-49.465177501965563, 69.030137028172845, 922.27616036885615, 0.050607065478752301, 5
-49.465129523745297, 69.030717384742118, 921.79471451192376, 0.053048331836494128, 4
-49.465140705806007, 69.030321944840111, 922.02720459726072, 0.17597305484038844, 4
-49.465121135023907, 69.031689162747355, 921.08888021297048, 0.00057666197304964673, 2
-49.465169000363268, 69.032109106439592, 921.26370829220309, 0.0048562616218745802, 2
-49.465134132477786, 69.031116111068428, 922.11186984753886, 0.015368773138738511, 3
-49.465122231140747, 69.031110209242769, 921.84849035893797, 0.092516698364637773, 3
-49.465127359860247, 69.030415059741159, 922.15428659572353, 0.039782123180100368, 4
-49.46517078362136, 69.031993828737711, 921.74705953438183, 0.077827169064695084, 2
-49.465166831878435, 69.032104783411398, 921.63842979636831, 0.0011477433035745814, 2
-49.465140402233956, 69.030341534903087, 922.5585527834387, 0.10350119459481751, 4
-49.465132658234268, 69.030340284993471, 922.37744334040065, 0.088866902289878147, 4
-49.465135469601144, 69.03150615662264, 922.13966876342579, 0.10327835078352461, 3
-49.465135570872782, 69.030346508458166, 922.64920059176563, 0.0052987930071734203, 2
-49.465154483767648, 69.032001120238277, 921.89594840132509, 0.048801556417238323, 2
-49.465134215358738, 69.030524791153937, 922.83474909226163, 0.037606107829833493, 2
-49.465135886169584, 69.030349969953676, 923.04613186967345, 0.0087745524429768303, 2
-49.465150199524878, 69.031952688165575, 922.46667876459139, 0.092464345799214698, 2
-49.465150613834147, 69.031499507603485, 923.04079739056442, 0.024177714034084113, 2
-49.46512778411811, 69.030421080104631, 923.44340057838531, 0.054410799919354137, 3
-49.465143594828206, 69.030327194919622, 923.6279727529452, 0.046849196007648669, 2
-49.465148755445171, 69.031950049876926, 923.04775764972896, 0.10023727927902353, 2
-49.46514482835309, 69.03150586074662, 923.5418187184265, 0.083173214168147075, 3
-49.465157667685276, 69.030159952162904, 924.16339276314466, 0.068959724063671943, 5
-49.46515422173173, 69.032000952993386, 923.18675002496457, 0.063263204163411052, 2
-49.465121926361007, 69.031693263775338, 923.28385391305255, 0.013337342149742956, 2
-49.465153806935355, 69.031339650220602, 924.59600710703558, 0.065334565610679116, 3
-49.465154049627948, 69.031339878169291, 924.80288807665659, 0.058546138845698925, 3
-49.465060170095768, 69.031560193787342, 923.74132639448726, 0.011287664449899846, 2
-49.465137700848651, 69.030339617775169, 925.37182203987231, 0.14347320243055794, 4
-49.465055738998274, 69.031550650874422, 923.84140485674266, 0.067730165786090465, 2
-49.465126212820408, 69.030440822339173, 925.46938165585379, 0.083557730694731089, 4
-49.465157723642065, 69.031929762967508, 925.10187434411068, 0.070301380085826301, 2
-49.465135269263492, 69.031257281563242, 925.64448711942418, 0.0645657316908025, 3
-49.465150933195922, 69.031916044652434, 925.27701706601272, 0.0037079837159830296, 2
-49.465057716059633, 69.031555811161937, 924.3618075023179, 0.1052703661384688, 2
-49.465129235893059, 69.030336544957706, 925.92810192486979, 0.062206018223582092, 3
-49.465072419404457, 69.031545585195857, 924.88475701389973, 0.094137180241871954, 2
-49.465119770524268, 69.031141059697887, 925.93704682112889, 0.019852692820723557, 2
-49.465130140325272, 69.0304890609316, 926.98414210865951, 0.12580164328647925, 4
-49.465131019432171, 69.030363500651561, 927.18918114681173, 0.058920117258359522, 4
-49.465152619214592, 69.031720393230287, 926.95929341179976, 0.019833439558569806, 2
-49.465119605905478, 69.031522816893798, 926.68003129454064, 0.065468843375583674, 2
-49.465135210215145, 69.030183007016774, 927.2906826626886, 0.11982227466871538, 3
-49.465136795916123, 69.030182209398703, 927.29369744065139, 0.097092160068796757, 4
-49.4651260429929, 69.030445084345587, 927.48906181373388, 0.03719350342817531, 4
-49.465134917634103, 69.030358796869834, 927.69629796945571, 0.16632504507041784, 4
-49.465131146686375, 69.030438385642029, 927.76579513353806, 0.043128579561107473, 4
-49.465141069638271, 69.030331324272339, 928.12195715798873, 0.031612847583193798, 2
-49.465127008536733, 69.030596821488373, 928.11962020469673, 0.051050642523462864, 2
-49.465131714912161, 69.030453170924304, 928.17888403379868, 0.18344685803134864, 3
-49.465155509885172, 69.030977315965814, 929.05236336642542, 0.037540166674731756, 2
-49.465162207767861, 69.032018156611002, 928.84106535977969, 0.016655160547437237, 2
-49.465100044786084, 69.031525833282871, 928.93520898457666, 0.03881726296649135, 2
-49.465142327743585, 69.031464296012359, 929.64465510375794, 0.033887708247758046, 3
-49.465104037755872, 69.031535315051812, 929.22692853746196, 0.018499904416878925, 2
-49.465123043512882, 69.031403805219455, 929.60382786870105, 0.077828410611444701, 3
-49.46512437429719, 69.030461891786288, 929.92940677489707, 0.11259895294199397, 4
-49.46511334065459, 69.031526312456037, 929.47692831224322, 0.075946872874340612, 3
-49.465129645950867, 69.031185064171893, 930.13396488593105, 0.089991843965885387, 3
-49.465116957231075, 69.030457387923661, 930.12769929073147, 0.036863265385106085, 4
-49.46512195555453, 69.030456203900627, 930.27540637733591, 0.088732127585230053, 4
-49.465152693203464, 69.029962493664684, 930.54358365169185, 0.22558607349555074, 3
-49.465138189958552, 69.031395355517688, 930.49457906357873, 0.036913685346079202, 3
-49.465114238382526, 69.031194663145513, 930.63905736701247, 0.083387971050756793, 3
-49.465122852460183, 69.030469803857045, 931.21980954956246, 0.084741077978680177, 4
-49.465121529982753, 69.030439515580568, 931.86870073787179, 0.082422366091234142, 3
-49.46512209981649, 69.030420670573307, 931.79469023207093, 0.049093209806045951, 4
-49.465123728742242, 69.030410275077287, 932.44688555577113, 0.058898156413266338, 4
-49.465119177164105, 69.031336226614712, 932.20194485012269, 0.032840386949027557, 3
-49.465122016631611, 69.030517171415653, 932.48255879299427, 0.021139916599960999, 2
-49.465122202724039, 69.03158068831155, 933.31493513423743, 0.52860917956691089, 2
-49.465132185962716, 69.030393483735367, 932.97844427872087, 0.14497044448587529, 4
-49.465160866170358, 69.031977949337204, 932.56793569449849, 0.019074644556836308, 2
-49.465121255101622, 69.030420612417515, 932.9481392771462, 0.043072993882453864, 4
-49.465134156127867, 69.030392855241033, 933.11678175900715, 0.024813016294336798, 2
-49.465116687981947, 69.031411990148598, 932.6120679157732, 0.18676682854163826, 3
-49.465132113528831, 69.03039255333556, 933.27190141412814, 0.080618866836661029, 4
-49.465135359237856, 69.03012638348099, 933.3328887655083, 0.076502773880757657, 3
-49.465134340763157, 69.03032834633558, 933.54575932761986, 0.060428664882937605, 3
-49.465153783377154, 69.031729221221227, 933.31079031176387, 0.038466800670537774, 2
-49.465126804564562, 69.031415343261585, 933.61731128353142, 0.013803883371972784, 3
-49.465126150478028, 69.030458737404814, 933.84885909843581, 0.071264204882643789, 4
-49.465167637339427, 69.031991452542144, 933.7299885639485, 0.020389913700877831, 2
-49.465084168755268, 69.031582977431071, 933.0183258838656, 0.17395093861099059, 2
-49.465121968448827, 69.031622723487345, 933.62620921558937, 0.048652344802229588, 2
-49.465119496393925, 69.031617552256108, 933.69905976663983, 0.070241242018255434, 2
-49.465109057553114, 69.031187502026981, 933.88969317961801, 0.05458950919971297, 3
-49.465126670488473, 69.030343360466645, 934.30121737870206, 0.080066216377017552, 4
-49.465130841175437, 69.030832254555122, 934.87342528830823, 0.089391255969314895, 4
-49.465123419974624, 69.031067585156222, 935.24523327045779, 0.0587992193329228, 2
-49.465127783211898, 69.031419245745226, 935.31606077441074, 0.070963962337454042, 3
-49.465120113202744, 69.030803633074939, 935.58339082389818, 0.054052659271268053, 4
-49.465120235431122, 69.030526304003288, 935.83696243750273, 0.069648774512797093, 4
-49.465121680545536, 69.030526577249148, 936.27288007224274, 0.032955732676600749, 2
-49.465147447776182, 69.029966307871661, 936.38384788027429, 0.081107685689391723, 5
-49.465104171855756, 69.03154515044325, 935.72358302705709, 0.046987685604965322, 2
-49.465103333037241, 69.031543412081049, 935.86328839335329, 0.014297966353148998, 2
-49.465118711352048, 69.030559998518811, 936.62595573483316, 0.059782583439422332, 4
-49.465101389691874, 69.031582012491981, 936.18446705815961, 0.0073221795995323195, 2
-49.465129287215753, 69.031428961993598, 936.74721833734748, 0.13145430947832515, 2
-49.465136097594801, 69.030783990112326, 937.06395630043573, 0.047014652506987963, 4
-49.465136724164729, 69.030642600564406, 937.09667756803401, 0.12436026190842805, 4
-49.465108424844878, 69.030548401273634, 936.72287227054267, 0.063403316306454738, 2
-49.46512597925723, 69.030112445671577, 936.7832819497014, 0.13189304789632236, 5
-49.465102055988694, 69.031583720185694, 936.38980509868009, 0.0033749168704862191, 2
-49.4651248632387, 69.031071789711632, 937.02253053733125, 0.066979414699966988, 3
-49.465129166914409, 69.030772538667662, 937.28233177881066, 0.046421204579743067, 4
-49.465127934513049, 69.030736523791759, 937.25781660323435, 0.038989351534115729, 4
-49.465131763685832, 69.030639866164776, 937.42393083756122, 0.27061940759214798, 3
-49.465118055530326, 69.031576935596931, 937.05829387535289, 0.13711070899125843, 2
-49.46512193014285, 69.030555195837351, 937.66353711621343, 0.092305106698775494, 4
-49.4651355027965, 69.030207041905328, 937.79260314034229, 0.21373002067440061, 4
-49.465097619395088, 69.031575041067768, 937.03743784879669, 0.011713368840484387, 2
-49.465134918212726, 69.030410070039622, 937.86976772440983, 0.057752573678557857, 3
-49.465134938539833, 69.030037542003342, 937.76281992237909, 0.088534485364246712, 5
-49.465095820758044, 69.031571572291313, 937.26674055177148, 0.11829866250303288, 2
-49.465129557992256, 69.030401688884339, 938.42450282324921, 0.062240924631036643, 4
-49.465103067302458, 69.031587911848092, 937.83819932002348, 0.081569662410348728, 2
-49.465105438536646, 69.031551006037986, 937.96970458988812, 0.043252704844060949, 2
